Timestamp (Unix),Sample Nunmber,ax,ay,az,gx,gy,gz
2023-12-24 19:16:54.461,303,0.41, 0.26, 0.88, -1.22, 1.71, 2.50
2023-12-24 19:16:54.467,304,0.41, 0.26, 0.87, -1.22, 0.24, 3.91
2023-12-24 19:16:54.469,305,0.41, 0.26, 0.86, -1.83, 0.73, 4.88
2023-12-24 19:16:54.470,306,0.42, 0.26, 0.86, -2.56, 1.28, 4.33
2023-12-24 19:16:54.470,307,0.41, 0.25, 0.86, -3.11, 1.95, 3.36
2023-12-24 19:16:54.471,308,0.41, 0.25, 0.86, -2.99, 1.95, 3.42
2023-12-24 19:16:54.472,309,0.42, 0.25, 0.87, -2.14, 1.22, 3.91
2023-12-24 19:16:54.472,310,0.43, 0.25, 0.87, -1.22, 0.61, 3.78
2023-12-24 19:16:54.473,311,0.43, 0.26, 0.88, -0.55, 0.31, 3.05
2023-12-24 19:16:54.474,312,0.43, 0.26, 0.88, -0.61, 0.43, 2.56
2023-12-24 19:16:54.474,313,0.43, 0.25, 0.88, -1.40, 1.28, 2.69
2023-12-24 19:16:54.475,314,0.42, 0.25, 0.88, -2.14, 2.08, 3.17
2023-12-24 19:16:54.475,315,0.42, 0.25, 0.87, -2.62, 2.26, 3.48
2023-12-24 19:16:54.476,316,0.42, 0.25, 0.87, -2.75, 2.32, 3.72
2023-12-24 19:16:54.477,317,0.42, 0.25, 0.87, -2.81, 2.32, 3.66
2023-12-24 19:16:54.477,318,0.42, 0.25, 0.87, -2.32, 2.08, 3.30
2023-12-24 19:16:54.483,319,0.42, 0.25, 0.87, -1.22, 1.04, 2.99
2023-12-24 19:16:54.484,320,0.42, 0.26, 0.89, -0.43, 0.67, 2.75
2023-12-24 19:16:54.485,321,0.42, 0.26, 0.89, -0.31, 0.31, 2.56
2023-12-24 19:16:54.485,322,0.42, 0.26, 0.89, -1.10, 1.16, 2.38
2023-12-24 19:16:54.486,323,0.42, 0.26, 0.87, -1.95, 1.59, 2.44
2023-12-24 19:16:54.487,324,0.42, 0.26, 0.87, -3.23, 2.32, 2.81
2023-12-24 19:16:54.487,325,0.42, 0.25, 0.85, -4.15, 2.99, 2.20
2023-12-24 19:16:54.488,326,0.41, 0.24, 0.85, -4.03, 3.42, 0.73
2023-12-24 19:16:54.489,327,0.41, 0.22, 0.85, -2.81, 3.11, 0.31
2023-12-24 19:16:54.489,328,0.40, 0.22, 0.86, -2.08, 2.56, 0.37
2023-12-24 19:16:54.490,329,0.41, 0.23, 0.86, -0.49, 1.40, 1.77
2023-12-24 19:16:54.490,330,0.42, 0.24, 0.87, 0.73, 0.49, 2.99
2023-12-24 19:16:54.491,331,0.43, 0.26, 0.87, 1.40, -0.37, 3.17
2023-12-24 19:16:54.492,332,0.44, 0.27, 0.88, 0.67, 0.12, 2.38
2023-12-24 19:16:54.492,333,0.44, 0.27, 0.88, -0.73, 0.92, 1.77
2023-12-24 19:16:54.493,334,0.43, 0.26, 0.88, -1.89, 10.28, 0.95, 3.97, 4.15, 1.71
2023-12-24 19:16:54.494,335,0.38, 0.29, 0.96, 3.91, 4.94, -0.31
2023-12-24 19:16:54.499,336,0.38, 0.30, 0.97, 2.81, 5.92, -2.26
2023-12-24 19:16:54.500,337,0.38, 0.29, 0.97, 1.04, 7.20, -3.42
2023-12-24 19:16:54.501,338,0.38, 0.29, 0.98, -0.49, 7.93, -3.72
2023-12-24 19:16:54.501,339,0.39, 0.28, 0.98, -1.89, 8.54, -4.09
2023-12-24 19:16:54.502,340,0.39, 0.27, 0.99, -3.54, 9.09, -4.46
2023-12-24 19:16:54.503,341,0.39, 0.25, 0.99, -5.13, 10.01, -3.72
2023-12-24 19:16:54.503,342,0.38, 0.23, 0.99, -6.90, 11.54, -2.50
2023-12-24 19:16:54.504,343,0.37, 0.22, 1.00, -7.81, 12.39, -2.14
2023-12-24 19:16:54.505,344,0.39, 0.21, 1.01, -6.71, 13.61, -2.99
2023-12-24 19:16:54.505,345,0.40, 0.22, 1.04, -3.66, 14.40, -5.68
2023-12-24 19:16:54.506,346,0.41, 0.24, 1.05, -1.46, 14.53, -6.65
2023-12-24 19:16:54.507,347,0.42, 0.27, 1.06, 2.38, 14.47, -8.67
2023-12-24 19:16:54.507,348,0.44, 0.29, 1.05, 3.78, 15.81, -10.93
2023-12-24 19:16:54.508,349,0.42, 0.30, 1.04, 2.01, 17.58, -13.61
2023-12-24 19:16:54.509,350,0.39, 0.27, 1.01, -0.06, 16.91, -14.83
2023-12-24 19:16:54.509,351,0.40, 0.30, 0.97, -0.61, 23.44, -15.99
2023-12-24 19:16:54.511,352,0.36, 0.29, 0.99, -3.36, 25.88, -14.71
2023-12-24 19:16:54.515,353,0.31, 0.34, 0.97, -7.75, 27.10, -13.00
2023-12-24 19:16:54.516,354,0.32, 0.30, 0.95, -11.60, 17.76, -13.31
2023-12-24 19:16:54.517,355,0.24, 0.26, 0.95, -15.69, 9.16, -24.66
2023-12-24 19:16:54.518,356,0.22, 0.23, 0.98, -19.84, 11.60, -14.95
2023-12-24 19:16:54.519,357,0.26, 0.25, 0.97, -20.45, 19.35, -5.37
2023-12-24 19:16:54.520,358,0.28, 0.25, 0.98, -20.87, 17.58, -4.94
2023-12-24 19:16:54.521,359,0.30, 0.24, 0.97, -17.88, 14.71, -5.31
2023-12-24 19:16:54.522,360,0.31, 0.26, 0.96, -15.63, 17.15, -6.41
2023-12-24 19:16:54.523,361,0.29, 0.27, 0.93, -16.42, 16.11, -8.67
2023-12-24 19:16:54.524,362,0.25, 0.31, 0.88, -18.01, 16.78, -7.32
2023-12-24 19:16:54.525,363,0.26, 0.30, 0.85, -22.09, 14.65, -7.87
2023-12-24 19:16:54.526,364,0.25, 0.28, 0.82, -26.86, 13.98, -8.85
2023-12-24 19:16:54.528,365,0.23, 0.24, 0.79, -33.39, 16.54, -8.18
2023-12-24 19:16:54.532,366,0.18, 0.20, 0.74, -41.69, 12.39, -10.80
2023-12-24 19:16:54.541,859,0.21, 0.06, 0.72, -46.26, 8.00, -8.42
2023-12-24 19:16:54.550,1117,0.20, -0.08, 0.74, -49.50, 6.53, -8.12
2023-12-24 19:16:54.559,1624,0.16, -0.14, 0.74, -49.44, 5.31, -4.46
2023-12-24 19:16:54.567,2161,0.15, -0.20, 0.71, -47.67, -0.18, 8.36
2023-12-24 19:16:54.579,2823,0.15, -0.25, 0.69, -43.70, -7.02, 20.02
2023-12-24 19:16:54.587,3055,0.15, -0.26, 0.65, -38.15, -12.33, 26.86
2023-12-24 19:16:54.599,3766,0.12, -0.26, 0.61, -31.43, -17.70, 26.55
2023-12-24 19:16:54.607,4231,0.12, -0.26, 0.59, -22.64, -22.71, 24.41
2023-12-24 19:16:54.616,4704,0.09, -0.27, 0.57, -15.69, -30.94, 22.46
2023-12-24 19:16:54.628,5668,0.12, -0.27, 0.57, -9.58, -37.17, 23.38
2023-12-24 19:16:54.636,5998,0.13, -0.26, 0.59, -5.62, -42.97, 23.25
2023-12-24 19:16:54.645,6724,0.13, -0.24, 0.60, -3.78, -47.42, 24.96
2023-12-24 19:16:54.656,7444,0.17, -0.23, 0.60, -3.23, -48.52, 27.22
2023-12-24 19:16:54.665,7802,0.17, -0.25, 0.71, -2.75, -50.60, 29.79
2023-12-24 19:16:54.673,8779,0.24, -0.14, 0.75, 3.30, -51.76, 35.10
2023-12-24 19:16:54.685,9588,0.37, -0.04, 0.83, 13.00, -57.01, 31.37
2023-12-24 19:16:54.694,10056,0.31, 0.04, 1.00, 23.99, -54.63, 29.72
2023-12-24 19:16:54.705,10802,0.39, 0.25, 1.11, 37.17, -56.70, 37.17
2023-12-24 19:16:54.714,11325,0.51, 0.49, 1.19, 41.38, -65.55, 39.67
2023-12-24 19:16:54.723,11673,0.55, 0.62, 1.26, 39.92, -58.72, 41.20
2023-12-24 19:16:54.734,12511,0.64, 0.86, 1.33, 25.21, -51.39, 37.54
2023-12-24 19:16:54.743,12923,0.78, 0.98, 1.42, 9.22, -40.59, 24.17
2023-12-24 19:16:54.752,13652,0.76, 1.08, 1.51, 0.79, -20.02, 5.80
2023-12-24 19:16:54.763,14215,0.74, 1.17, 1.53, -5.86, -1.59, -7.69
2023-12-24 19:16:54.772,14499,0.69, 1.18, 1.47, -21.06, 8.00, -16.48
2023-12-24 19:16:54.780,14760,0.61, 1.12, 1.36, -36.74, 13.06, -22.83
2023-12-24 19:16:54.791,15446,0.54, 0.98, 1.23, -52.19, 18.86, -28.50
2023-12-24 19:16:54.800,15792,0.45, 0.84, 1.10, -65.49, 26.18, -35.28
2023-12-24 19:16:54.809,16095,0.38, 0.71, 0.98, -74.65, 30.58, -39.31
2023-12-24 19:16:54.820,16573,0.33, 0.58, 0.86, -82.09, 30.52, -41.63
2023-12-24 19:16:54.829,16987,0.31, 0.42, 0.79, -87.34, 30.58, -41.99
2023-12-24 19:16:54.837,17618,0.33, 0.34, 0.75, -89.48, 30.64, -40.53
2023-12-24 19:16:54.849,18348,0.36, 0.21, 0.65, -93.20, 26.79, -39.12
2023-12-24 19:16:54.858,18772,0.43, 0.01, 0.61, -96.68, 22.58, -41.14
2023-12-24 19:16:54.869,19360,0.45, -0.23, 0.65, -105.22, 19.41, -42.05
2023-12-24 19:16:54.878,19691,0.53, -0.44, 0.65, -106.14, 15.56, -39.12
2023-12-24 19:16:54.886,19929,0.56, -0.71, 0.66, -102.54, 14.16, -35.64
2023-12-24 19:16:54.898,20609,0.63, -0.94, 0.67, -95.76, 15.50, -26.92
2023-12-24 19:16:54.907,20934,0.57, -1.20, 0.65, -86.61, 15.63, -19.23
2023-12-24 19:16:54.915,21709,0.55, -1.38, 0.65, -72.39, 14.95, -8.36
2023-12-24 19:16:54.927,22482,0.48, -1.44, 0.60, -54.57, 11.78, 7.63
2023-12-24 19:16:54.936,22788,0.47, -1.39, 0.56, -32.04, 3.66, 26.86
2023-12-24 19:16:54.944,23698,0.43, -1.28, 0.52, -8.24, -6.59, 41.81
2023-12-24 19:16:54.956,24541,0.40, -1.16, 0.51, 14.71, -14.16, 49.56
2023-12-24 19:16:54.964,25021,0.33, -1.05, 0.50, 32.47, -20.69, 56.46
2023-12-24 19:16:54.976,26024,0.25, -0.91, 0.51, 46.39, -24.11, 65.37
2023-12-24 19:16:54.984,26432,0.22, -0.73, 0.52, 58.35, -28.50, 77.39
2023-12-24 19:16:54.993,26891,0.22, -0.56, 0.55, 67.75, -32.41, 87.22
2023-12-24 19:16:55.004,27606,0.30, -0.34, 0.62, 77.82, -35.64, 92.22
2023-12-24 19:16:55.013,28138,0.31, -0.21, 0.68, 83.74, -33.51, 93.63
2023-12-24 19:16:55.021,28483,0.40, 0.05, 0.77, 95.34, -40.04, 92.29
2023-12-24 19:16:55.030,29437,0.49, 0.32, 0.87, 103.21, -43.03, 88.81
2023-12-24 19:16:55.042,30132,0.49, 0.64, 0.99, 99.06, -39.55, 82.15
2023-12-24 19:16:55.050,30513,0.51, 0.92, 1.06, 86.43, -46.45, 88.44
2023-12-24 19:16:55.062,31428,0.62, 1.15, 1.18, 66.10, -43.76, 88.68
2023-12-24 19:16:55.070,31833,0.67, 1.33, 1.26, 44.80, -34.36, 81.60
2023-12-24 19:16:55.080,32691,0.71, 1.53, 1.32, 27.10, -21.79, 66.28
2023-12-24 19:16:55.091,33364,0.66, 1.73, 1.33, 8.48, -10.74, 45.84
2023-12-24 19:16:55.099,33869,0.57, 1.89, 1.29, -7.02, -2.62, 25.33
2023-12-24 19:16:55.108,34739,0.43, 2.06, 1.14, -23.01, -0.73, 3.66
2023-12-24 19:16:55.119,35315,0.40, 2.08, 0.96, -45.78, -6.04, -22.16
2023-12-24 19:16:55.128,35704,0.40, 2.03, 0.88, -56.46, -5.62, -37.17
2023-12-24 19:16:55.140,36598,0.43, 1.79, 0.79, -74.40, -0.49, -72.69
2023-12-24 19:16:55.148,37143,0.45, 1.43, 0.73, -91.31, 6.53, -104.19
2023-12-24 19:16:55.159,37572,0.45, 1.01, 0.68, -102.05, 10.19, -123.90
2023-12-24 19:16:55.169,37694,0.55, 0.62, 0.70, -103.82, 10.86, -130.98
2023-12-24 19:16:55.181,37785,0.62, 0.33, 0.72, -101.75, 7.87, -133.18
2023-12-24 19:16:55.190,37845,0.79, -0.08, 0.75, -115.23, 13.06, -136.05
2023-12-24 19:16:55.199,37924,0.91, -0.61, 0.81, -116.58, 4.03, -135.01
2023-12-24 19:16:55.207,37961,0.97, -1.05, 0.88, -117.74, 10.93, -131.59
2023-12-24 19:16:55.217,38161,0.97, -1.54, 0.94, -117.92, 18.19, -122.80
2023-12-24 19:16:55.227,38458,0.92, -1.87, 0.96, -112.55, 34.48, -105.47
2023-12-24 19:16:55.235,39086,0.81, -2.09, 0.95, -97.47, 41.44, -78.55
2023-12-24 19:16:55.246,39910,0.77, -2.15, 0.92, -76.48, 42.60, -45.23
2023-12-24 19:16:55.258,40388,0.75, -2.15, 0.87, -58.84, 45.59, -18.31
2023-12-24 19:16:55.269,40459,0.67, -2.14, 0.82, -38.15, 43.03, 5.80
2023-12-24 19:16:55.276,40506,0.59, -2.05, 0.76, -12.88, 35.64, 32.53
2023-12-24 19:16:55.284,40614,0.51, -1.86, 0.67, 12.51, 26.98, 56.46
2023-12-24 19:16:55.292,41038,0.48, -1.75, 0.65, 24.41, 22.03, 66.83
2023-12-24 19:16:55.303,41519,0.43, -1.49, 0.59, 43.88, 14.28, 84.35
2023-12-24 19:16:55.312,41882,0.34, -1.20, 0.52, 58.23, 6.41, 97.96
2023-12-24 19:16:55.320,42705,0.27, -0.92, 0.46, 66.35, -3.48, 112.18
2023-12-24 19:16:55.332,43621,0.25, -0.66, 0.43, 67.63, -11.72, 125.06
2023-12-24 19:16:55.341,43985,0.26, -0.43, 0.44, 65.80, -19.04, 135.99
2023-12-24 19:16:55.352,44892,0.33, -0.27, 0.49, 65.98, -25.39, 139.89
2023-12-24 19:16:55.364,45416,0.40, -0.11, 0.60, 68.12, -29.97, 133.00
2023-12-24 19:16:55.372,45431,0.46, 0.08, 0.70, 80.14, -33.14, 122.07
2023-12-24 19:16:55.382,45668,0.46, 0.30, 0.72, 92.71, -43.21, 114.69
2023-12-24 19:16:55.391,45905,0.41, 0.50, 0.67, 93.57, -54.32, 110.96
2023-12-24 19:16:55.402,46048,0.42, 0.65, 0.70, 79.10, -60.61, 114.32
2023-12-24 19:16:55.410,46224,0.48, 0.73, 0.75, 60.85, -58.72, 122.56
2023-12-24 19:16:55.420,46374,0.52, 0.77, 0.83, 34.91, -49.01, 126.04
2023-12-24 19:16:55.430,46628,0.58, 0.82, 0.92, 20.51, -41.08, 124.82
2023-12-24 19:16:55.439,46859,0.63, 0.86, 0.98, 17.03, -34.67, 115.23
2023-12-24 19:16:55.447,47097,0.60, 0.89, 1.00, 21.12, -30.58, 99.18
2023-12-24 19:16:55.459,47909,0.54, 0.96, 0.97, 29.91, -29.91, 84.84
2023-12-24 19:16:55.467,48369,0.52, 1.03, 0.96, 33.75, -30.15, 78.19
2023-12-24 19:16:55.476,49375,0.47, 1.22, 0.92, 39.49, -31.43, 63.96
2023-12-24 19:16:55.487,50222,0.43, 1.43, 0.88, 38.39, -34.91, 49.56
2023-12-24 19:16:55.497,50723,0.41, 1.65, 0.81, 27.95, -33.14, 33.75
2023-12-24 19:16:55.508,51661,0.41, 1.82, 0.78, 10.01, -25.33, 12.94
2023-12-24 19:16:55.516,52141,0.40, 1.86, 0.73, -17.09, -21.00, -10.56
2023-12-24 19:16:55.525,52605,0.45, 1.69, 0.71, -48.03, -16.11, -37.05
2023-12-24 19:16:55.534,53447,0.50, 1.33, 0.72, -74.40, -5.07, -63.54
2023-12-24 19:16:55.547,54430,0.50, 1.04, 0.75, -85.51, 1.59, -83.98
2023-12-24 19:16:55.555,54483,0.59, 0.79, 0.77, -87.52, -3.54, -97.05
2023-12-24 19:16:55.563,54947,0.72, 0.52, 0.81, -83.86, -1.89, -107.67
2023-12-24 19:16:55.574,55494,0.84, 0.31, 0.85, -72.81, 0.49, -122.68
2023-12-24 19:16:55.583,55922,0.88, 0.20, 0.86, -65.31, 1.22, -130.19
2023-12-24 19:16:55.594,56710,0.87, 0.07, 0.83, -52.92, 5.00, -142.33
2023-12-24 19:16:55.603,57039,0.87, -0.10, 0.73, -53.71, -2.50, -146.73
2023-12-24 19:16:55.612,57376,0.90, -0.50, 0.68, -79.90, -10.31, -153.56
2023-12-24 19:16:55.623,57949,0.99, -1.11, 0.80, -113.46, 3.30, -145.63
2023-12-24 19:16:55.631,58438,1.05, -1.71, 0.98, -134.09, 17.21, -132.26
2023-12-24 19:16:55.639,59442,1.06, -2.11, 1.16, -132.20, 27.04, -104.31
2023-12-24 19:16:55.652,60309,1.09, -2.25, 1.20, -110.72, 34.97, -76.78
2023-12-24 19:16:55.660,60738,1.03, -2.29, 1.18, -96.07, 51.27, -58.59
2023-12-24 19:16:55.672,61625,0.88, -2.34, 1.15, -71.23, 57.43, -36.99
2023-12-24 19:16:55.681,62101,0.82, -2.25, 1.07, -37.35, 53.16, -12.76
2023-12-24 19:16:55.689,62348,0.75, -2.04, 1.05, -8.85, 51.39, 9.03
2023-12-24 19:16:55.701,63183,0.71, -1.87, 1.00, 24.05, 41.44, 30.88
2023-12-24 19:16:55.710,63684,0.65, -1.61, 0.93, 49.56, 37.90, 47.00
2023-12-24 19:16:55.717,64479,0.57, -1.29, 0.83, 69.09, 35.34, 62.44
2023-12-24 19:16:55.729,65443,0.54, -0.93, 0.75, 80.63, 31.25, 78.06
2023-12-24 19:16:55.738,65926,0.55, -0.61, 0.69, 81.85, 28.44, 93.08
2023-12-24 19:16:55.747,66859,0.55, -0.32, 0.70, 76.05, 29.79, 100.77
2023-12-24 19:16:55.758,67453,0.53, -0.21, 0.71, 68.91, 28.26, 101.14
2023-12-24 19:16:55.767,67785,0.51, -0.00, 0.68, 59.20, 21.55, 102.23
2023-12-24 19:16:55.775,68189,0.52, 0.08, 0.65, 54.75, 16.24, 97.53
2023-12-24 19:16:55.787,68799,0.47, 0.11, 0.63, 56.09, 19.71, 88.32
2023-12-24 19:16:55.796,69141,0.38, 0.23, 0.61, 60.30, 18.43, 86.98
2023-12-24 19:16:55.804,69731,0.36, 0.38, 0.55, 65.73, 6.41, 86.49
2023-12-24 19:16:55.816,70262,0.31, 0.58, 0.54, 66.83, 6.41, 80.75
2023-12-24 19:16:55.824,70538,0.22, 0.76, 0.46, 64.58, -3.85, 75.56
2023-12-24 19:16:55.833,71122,0.17, 0.89, 0.42, 55.48, -11.96, 69.03
2023-12-24 19:16:55.844,71576,0.14, 0.97, 0.40, 42.18, -15.75, 61.28
2023-12-24 19:16:55.853,71812,0.11, 1.03, 0.40, 34.00, -16.30, 47.85
2023-12-24 19:16:55.862,72485,0.08, 1.04, 0.42, 23.93, -19.53, 32.23
2023-12-24 19:16:55.873,73015,0.05, 1.05, 0.41, 19.35, -20.32, 24.78
2023-12-24 19:16:55.882,73253,0.04, 1.04, 0.42, 11.11, -22.22, 11.84
2023-12-24 19:16:55.893,74031,0.04, 1.02, 0.44, 1.89, -26.06, -1.10
2023-12-24 19:16:55.902,74308,0.04, 0.98, 0.45, -6.53, -30.58, -16.30
2023-12-24 19:16:55.910,74749,0.06, 0.92, 0.46, -13.43, -36.93, -32.84
2023-12-24 19:16:55.922,75605,0.09, 0.81, 0.48, -20.14, -40.95, -50.11
2023-12-24 19:16:55.931,76120,0.12, 0.69, 0.52, -23.74, -43.27, -67.57
2023-12-24 19:16:55.939,77136,0.18, 0.59, 0.57, -21.36, -44.92, -82.34
2023-12-24 19:16:55.951,78066,0.22, 0.54, 0.61, -18.43, -54.38, -93.26
2023-12-24 19:16:55.959,78564,0.31, 0.50, 0.68, -22.28, -61.16, -98.14
2023-12-24 19:16:55.971,79485,0.40, 0.40, 0.74, -28.38, -67.02, -101.44
2023-12-24 19:16:55.980,80032,0.47, 0.30, 0.82, -35.89, -68.42, -104.19
2023-12-24 19:16:55.990,80434,0.60, 0.17, 0.97, -41.75, -70.98, -103.15
2023-12-24 19:16:56.002,80591,0.78, 0.03, 1.19, -47.24, -67.20, -96.07
2023-12-24 19:16:56.008,80614,0.94, -0.07, 1.42, -49.87, -55.79, -88.38
2023-12-24 19:16:56.017,80811,1.02, -0.07, 1.50, -50.11, -50.78, -82.40
2023-12-24 19:16:56.027,81527,1.27, -0.10, 1.72, -48.03, -35.83, -77.09
2023-12-24 19:16:56.038,81984,1.54, -0.10, 1.89, -45.17, -16.30, -83.01
2023-12-24 19:16:56.046,82080,1.62, -0.11, 2.09, -53.28, 6.77, -84.59
2023-12-24 19:16:56.057,82559,1.64, -0.14, 2.04, -47.12, 23.13, -81.48
2023-12-24 19:16:56.067,83011,1.52, -0.25, 1.89, -47.79, 38.09, -80.26
2023-12-24 19:16:56.075,83075,1.31, -0.39, 1.66, -58.84, 55.97, -72.57
2023-12-24 19:16:56.087,83417,1.12, -0.56, 1.42, -72.39, 69.15, -57.56
2023-12-24 19:16:56.096,83507,0.90, -0.71, 1.21, -81.73, 77.15, -40.41
2023-12-24 19:16:56.104,83784,0.73, -0.79, 1.02, -80.26, 73.55, -20.75
2023-12-24 19:16:56.115,84244,0.76, -0.86, 0.96, -69.82, 76.05, -8.85
2023-12-24 19:16:56.123,84563,0.80, -0.89, 0.95, -54.20, 84.11, -10.80
2023-12-24 19:16:56.134,85366,0.81, -0.89, 0.88, -36.62, 91.31, -17.58
2023-12-24 19:16:56.143,85442,0.71, -0.99, 0.81, -10.68, 89.23, -19.53
2023-12-24 19:16:56.152,85588,0.67, -1.03, 0.73, 4.94, 82.34, -16.48
2023-12-24 19:16:56.163,86242,0.59, -1.06, 0.61, 26.12, 73.79, -5.55
2023-12-24 19:16:56.172,86702,0.53, -1.04, 0.52, 31.37, 70.07, 15.08
2023-12-24 19:16:56.180,87120,0.48, -0.99, 0.46, 24.29, 67.57, 33.51
2023-12-24 19:16:56.192,87966,0.44, -0.96, 0.41, 17.94, 67.81, 48.83
2023-12-24 19:16:56.201,88046,0.38, -0.88, 0.34, 16.66, 67.38, 62.07
2023-12-24 19:16:56.209,88457,0.33, -0.83, 0.30, 15.32, 59.75, 73.67
2023-12-24 19:16:56.221,88962,0.32, -0.74, 0.30, 17.94, 49.80, 83.01
2023-12-24 19:16:56.231,89074,0.27, -0.67, 0.30, 20.32, 38.02, 90.88
2023-12-24 19:16:56.241,89343,0.27, -0.54, 0.26, 26.06, 30.94, 97.78
2023-12-24 19:16:56.249,89742,0.24, -0.49, 0.26, 30.15, 17.70, 97.29
2023-12-24 19:16:56.258,90276,0.20, -0.42, 0.25, 35.10, 7.93, 98.45
2023-12-24 19:16:56.266,91202,0.19, -0.33, 0.26, 39.67, -1.59, 98.57
2023-12-24 19:16:56.278,92211,0.17, -0.28, 0.26, 41.50, -5.25, 98.63
2023-12-24 19:16:56.288,92596,0.16, -0.22, 0.28, 45.78, -14.10, 100.95
2023-12-24 19:16:56.299,92884,0.13, -0.12, 0.31, 51.70, -23.44, 104.98
2023-12-24 19:16:56.307,93145,0.12, 0.01, 0.32, 55.60, -35.64, 110.29
2023-12-24 19:16:56.316,93430,0.15, 0.12, 0.32, 56.76, -46.26, 113.22
2023-12-24 19:16:56.327,94109,0.16, 0.21, 0.40, 55.73, -54.57, 112.06
2023-12-24 19:16:56.338,94474,0.19, 0.29, 0.46, 52.43, -64.94, 112.98
2023-12-24 19:16:56.347,94524,0.26, 0.36, 0.53, 46.20, -67.93, 110.11
2023-12-24 19:16:56.356,94951,0.31, 0.41, 0.64, 45.72, -67.99, 98.88
2023-12-24 19:16:56.365,95334,0.32, 0.47, 0.71, 48.10, -70.07, 86.00
2023-12-24 19:16:56.374,95946,0.34, 0.50, 0.77, 49.87, -70.74, 76.60
2023-12-24 19:16:56.385,96481,0.35, 0.60, 0.84, 51.21, -71.23, 70.31
2023-12-24 19:16:56.393,96975,0.40, 0.73, 0.92, 49.99, -72.88, 67.26
2023-12-24 19:16:56.405,97856,0.50, 0.89, 1.03, 47.97, -70.19, 60.97
2023-12-24 19:16:56.415,97980,0.55, 1.05, 1.11, 45.04, -62.01, 49.93
2023-12-24 19:16:56.423,98110,0.62, 1.23, 1.19, 38.70, -56.27, 36.32
2023-12-24 19:16:56.434,98711,0.69, 1.35, 1.25, 24.90, -51.94, 19.96
2023-12-24 19:16:56.443,99208,0.74, 1.39, 1.29, 17.21, -48.10, 11.11
2023-12-24 19:16:56.451,100155,0.84, 1.42, 1.35, 2.01, -38.02, -13.37
2023-12-24 19:16:56.463,101105,0.89, 1.36, 1.39, -12.27, -26.25, -41.56
2023-12-24 19:16:56.471,101512,0.93, 1.26, 1.38, -24.11, -14.47, -67.69
2023-12-24 19:16:56.480,102329,0.90, 1.08, 1.35, -35.95, -2.93, -88.99
2023-12-24 19:16:56.491,103232,0.87, 0.95, 1.28, -48.10, 14.89, -101.62
2023-12-24 19:16:56.500,103698,0.88, 0.75, 1.23, -60.06, 24.35, -112.43
2023-12-24 19:16:56.508,104131,0.82, 0.56, 1.15, -63.72, 33.87, -120.42
2023-12-24 19:16:56.520,104920,0.73, 0.36, 1.04, -63.35, 36.07, -121.58
2023-12-24 19:16:56.530,105376,0.66, 0.22, 0.94, -69.27, 44.13, -111.88
2023-12-24 19:16:56.537,106136,0.72, 0.16, 0.87, -73.97, 39.55, -107.18
2023-12-24 19:16:56.549,107105,0.77, -0.07, 0.96, -88.38, 33.45, -102.23
2023-12-24 19:16:56.557,107507,0.79, -0.19, 0.95, -91.00, 36.38, -100.95
2023-12-24 19:16:56.569,108437,0.82, -0.28, 0.93, -87.77, 41.69, -102.05
2023-12-24 19:16:56.578,108925,0.84, -0.35, 0.90, -84.84, 43.09, -103.21
2023-12-24 19:16:56.586,109207,0.79, -0.52, 0.84, -74.89, 44.80, -113.77
2023-12-24 19:16:56.598,110142,0.73, -0.72, 0.76, -65.25, 42.42, -118.16
2023-12-24 19:16:56.607,110620,0.67, -0.90, 0.71, -65.67, 40.41, -114.69
2023-12-24 19:16:56.618,111498,0.66, -1.09, 0.69, -68.24, 38.70, -105.65
2023-12-24 19:16:56.627,112020,0.62, -1.24, 0.70, -72.75, 38.57, -88.01
2023-12-24 19:16:56.635,112345,0.62, -1.36, 0.74, -65.61, 32.96, -66.65
2023-12-24 19:16:56.647,113313,0.62, -1.38, 0.73, -51.03, 27.10, -49.80
2023-12-24 19:16:56.656,113820,0.60, -1.37, 0.71, -37.60, 23.01, -35.71
2023-12-24 19:16:56.664,114672,0.61, -1.38, 0.70, -26.79, 21.55, -23.56
2023-12-24 19:16:56.676,115649,0.59, -1.36, 0.70, -16.42, 21.61, -13.67
2023-12-24 19:16:56.684,116010,0.59, -1.32, 0.69, -7.08, 18.55, -1.71
2023-12-24 19:16:56.693,116970,0.57, -1.24, 0.69, 0.67, 20.51, 9.77
2023-12-24 19:16:56.704,117836,0.58, -1.11, 0.68, 8.48, 14.71, 20.20
2023-12-24 19:16:56.713,118163,0.56, -1.02, 0.67, 15.50, 9.89, 27.53
2023-12-24 19:16:56.721,119113,0.54, -0.93, 0.66, 20.87, 5.19, 37.29
2023-12-24 19:16:56.733,120001,0.53, -0.83, 0.69, 24.48, 1.59, 51.39
2023-12-24 19:16:56.741,120431,0.53, -0.78, 0.68, 25.76, -0.55, 60.24
2023-12-24 19:16:56.750,120866,0.54, -0.69, 0.71, 28.26, -5.37, 75.68
2023-12-24 19:16:56.761,121414,0.56, -0.59, 0.74, 30.64, -7.14, 88.38
2023-12-24 19:16:56.770,121715,0.56, -0.47, 0.76, 36.80, -8.42, 95.52
2023-12-24 19:16:56.779,122163,0.54, -0.34, 0.76, 46.14, -10.80, 99.55
2023-12-24 19:16:56.790,122786,0.51, -0.18, 0.75, 55.30, -13.73, 101.87
