Timestamp (Unix),ax,ay,az,gx,gy,gz
2023-12-24 18:07:24.683,0.66, -0.69, 0.29, -0.43, 2.20, 1.65
2023-12-24 18:07:24.684,0.66, -0.69, 0.29, -0.37, 2.26, 1.65
2023-12-24 18:07:24.685,0.66, -0.69, 0.29, -0.49, 2.26, 1.65
2023-12-24 18:07:24.685,0.66, -0.69, 0.29, -0.43, 2.26, 1.65
2023-12-24 18:07:24.686,0.66, -0.70, 0.29, -0.37, 2.20, 1.71
2023-12-24 18:07:24.687,0.66, -0.69, 0.29, -0.31, 2.26, 1.77
2023-12-24 18:07:24.687,0.66, -0.70, 0.29, -0.43, 2.14, 1.59
2023-12-24 18:07:24.688,0.66, -0.69, 0.29, -0.55, 2.26, 1.65
2023-12-24 18:07:24.691,0.66, -0.69, 0.29, -0.49, 2.26, 1.65
2023-12-24 18:07:24.692,0.66, -0.70, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.692,0.66, -0.70, 0.29, -0.31, 2.26, 1.65
2023-12-24 18:07:24.693,0.66, -0.69, 0.29, -0.37, 2.08, 1.71
2023-12-24 18:07:24.694,0.66, -0.70, 0.29, -0.49, 2.20, 1.65
2023-12-24 18:07:24.694,0.66, -0.70, 0.29, -0.43, 2.26, 1.53
2023-12-24 18:07:24.695,0.66, -0.69, 0.29, -0.37, 2.20, 1.71
2023-12-24 18:07:24.696,0.66, -0.70, 0.29, -0.37, 2.20, 1.65
2023-12-24 18:07:24.696,0.66, -0.70, 0.29, -0.37, 2.26, 1.59
2023-12-24 18:07:24.697,0.66, -0.70, 0.29, -0.37, 2.26, 1.71
2023-12-24 18:07:24.698,0.66, -0.70, 0.29, -0.43, 2.20, 1.65
2023-12-24 18:07:24.698,0.66, -0.70, 0.29, -0.49, 2.14, 1.65
2023-12-24 18:07:24.699,0.66, -0.69, 0.29, -0.43, 2.26, 1.65
2023-12-24 18:07:24.700,0.66, -0.70, 0.29, -0.43, 2.26, 1.77
2023-12-24 18:07:24.700,0.66, -0.70, 0.29, -0.31, 2.26, 1.77
2023-12-24 18:07:24.701,0.66, -0.70, 0.29, -0.49, 2.32, 1.77
2023-12-24 18:07:24.701,0.66, -0.69, 0.29, -0.37, 2.26, 1.77
2023-12-24 18:07:24.702,0.66, -0.70, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.703,0.66, -0.69, 0.29, -0.43, 2.14, 1.71
2023-12-24 18:07:24.707,0.66, -0.69, 0.29, -0.43, 2.20, 1.65
2023-12-24 18:07:24.710,0.66, -0.69, 0.29, -0.37, 2.20, 1.65
2023-12-24 18:07:24.710,0.66, -0.69, 0.29, -0.49, 2.20, 1.77
2023-12-24 18:07:24.711,0.66, -0.70, 0.29, -0.43, 2.14, 1.59
2023-12-24 18:07:24.712,0.66, -0.69, 0.29, -0.43, 2.26, 1.59
2023-12-24 18:07:24.712,0.66, -0.69, 0.29, -0.43, 2.26, 1.59
2023-12-24 18:07:24.713,0.66, -0.70, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.713,0.66, -0.69, 0.29, -0.37, 2.26, 1.71
2023-12-24 18:07:24.714,0.66, -0.69, 0.29, -0.37, 2.26, 1.71
